avgEyeFixationDuration,timestamp,className,linesOfCode,linesOfComments,someAttribute
4,20240115094321014,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.ExecutorAddedEventListenerMqttAdapter,6.0,4.0,31.0
15,20240115095057455,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.PlaceBidForAuctionEventListenerMqttAdapter,12,12,31.0
3,20240115095528085,ch.unisg.tapas.auctionhouse.adapter.in.messaging.websub.AuctionStartedEventListenerWebSubAdapter,3.0,3.0,49.0
11,20240115090015507,ch.unisg.tapas.auctionhouse.adapter.in.messaging.websub.WebSubIntentVerificationListener,4.0,3.0,212
8,20240115090139488,ch.unisg.tapas.auctionhouse.adapter.in.web.LaunchAuctionWebController,18.0,15.0,43.0
10,20240115092205754,ch.unisg.tapas.auctionhouse.adapter.in.web.PlaceBidForAuctionWebController,12,12,22.0
3,20240115090030781,ch.unisg.tapas.auctionhouse.adapter.in.web.RetrieveAuctionWebController,13.0,13.0,34.0
7,20240115090949907,ch.unisg.tapas.auctionhouse.adapter.in.web.RetrieveOpenAuctionsWebController,14.0,13.0,412
6,20240115091143060,ch.unisg.tapas.auctionhouse.adapter.in.web.SubscribeToAuctionFeedDirectoryWebController,13.0,12.0,512
9,20240115095758531,ch.unisg.tapas.auctionhouse.adapter.in.web.SubscribeToAuctionFeedWebController,11.0,11.0,24.0
8,20240115092436952,ch.unisg.tapas.auctionhouse.adapter.out.messaging.http.AuctionWonEventHttpAdapter,5.0,4.0,39.0
12,20240115093936246,ch.unisg.tapas.auctionhouse.adapter.out.messaging.mqtt.PlaceBidForAuctionMqttAdapter,4.0,3.0,35.0
11,20240115092503783,ch.unisg.tapas.auctionhouse.adapter.out.messaging.mqtt.PublishAuctionStartedEventMqttAdapter,6.0,3.0,42.0
4,20240115095259067,ch.unisg.tapas.auctionhouse.adapter.out.messaging.mqtt.SubscribeToAuctionFeedMqttAdapter,3.0,12,24.0
9,20240115091820258,ch.unisg.tapas.auctionhouse.adapter.out.messaging.websub.PublishAuctionStartedEventWebSubAdapter,112,3.0,43.0
11,20240115090443042,ch.unisg.tapas.auctionhouse.adapter.out.messaging.websub.SubscribeToAuctionFeedWebSubAdapter,4.0,12,47.0
15,20240115091510029,ch.unisg.tapas.auctionhouse.adapter.out.web.AuctionHouseDirectoryAdapter,9.0,7.0,38.0
11,20240115094111704,ch.unisg.tapas.auctionhouse.adapter.out.web.PlaceBidForAuctionHttpAdapter,3.0,3.0,32.0
10,20240115092908542,ch.unisg.tapas.auctionhouse.application.handler.AuctionStartedHandler,112,112,36.0
8,20240115095519689,ch.unisg.tapas.auctionhouse.application.handler.ExecutorAddedHandler,12,12,8.0
8,20240115095504336,ch.unisg.tapas.auctionhouse.application.handler.ExecutorRemovedHandler,4.0,4.0,11.0
4,20240115095938674,ch.unisg.tapas.auctionhouse.application.port.in.auctions.AuctionStartedEvent,3.0,3.0,12.0
4,20240115090249227,ch.unisg.tapas.auctionhouse.application.port.in.auctions.LaunchAuctionCommand,112,112,28.0
12,20240115094313215,ch.unisg.tapas.auctionhouse.application.port.in.auctions.PlaceBidForAuctionEvent,12,12,112
11,20240115090041510,ch.unisg.tapas.auctionhouse.application.port.in.auctions.RetrieveAuctionQuery,3.0,3.0,12.0
5,20240115095405907,ch.unisg.tapas.auctionhouse.application.port.in.auctions.RetrieveOpenAuctionsQuery,4.0,4.0,5.0
10,20240115095556799,ch.unisg.tapas.auctionhouse.application.port.in.executors.ExecutorAddedEvent,8.0,8.0,212
9,20240115090252283,ch.unisg.tapas.auctionhouse.application.port.in.executors.ExecutorRemovedEvent,8.0,8.0,17.0
4,20240115094515145,ch.unisg.tapas.auctionhouse.application.port.in.feeds.SubscribeToAuctionFeedCommand,3.0,3.0,12.0
14,20240115092921862,ch.unisg.tapas.auctionhouse.application.port.in.feeds.SubscribeToAuctionFeedDirectoryCommand,3.0,3.0,12.0
8,20240115091316715,ch.unisg.tapas.auctionhouse.application.port.out.OutputPortError,12,12,5.0
2,20240115095130727,ch.unisg.tapas.auctionhouse.application.service.PlaceBidForAuctionService,12,12,16.0
10,20240115090113687,ch.unisg.tapas.auctionhouse.application.service.RetrieveAuctionService,4.0,4.0,11.0
11,20240115090659984,ch.unisg.tapas.auctionhouse.application.service.RetrieveOpenAuctionsService,4.0,4.0,11.0
14,20240115092429878,ch.unisg.tapas.auctionhouse.application.service.StartAuctionService,16.0,11.0,47.0
5,20240115092841558,ch.unisg.tapas.auctionhouse.application.service.SubscribeToAuctionFeedDirectoryService,12,12,17.0
11,20240115092416195,ch.unisg.tapas.auctionhouse.application.service.SubscribeToAuctionFeedService,12,12,9.0
15,20240115092302518,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
13,20240115093323231,ch.unisg.tapas.auctionhouse.domain.AuctionNotFoundError,12,12,1.0
10,20240115090311323,ch.unisg.tapas.auctionhouse.domain.AuctionRegistry,41.0,41.0,84.0
10,20240115090108740,ch.unisg.tapas.auctionhouse.domain.AuctionStartedEvent,3.0,3.0,112
3,20240115092500928,ch.unisg.tapas.auctionhouse.domain.AuctionWonEvent,4.0,3.0,14.0
13,20240115094707119,ch.unisg.tapas.auctionhouse.domain.Bid,22.0,11.0,39.0
9,20240115090031335,ch.unisg.tapas.auctionhouse.domain.ExecutorRegistry,26.0,26.0,64.0
8,20240115094643786,ch.unisg.tapas.common.ConfigProperties,42.0,42.0,68.0
14,20240115095757073,ch.unisg.tapas.common.SelfValidating,4.0,4.0,17.0
8,20240115092316449,ch.unisg.tapas.TapasAuctionHouseApplication,3.0,3.0,9.0
15,20240115090617721,ch.unisg.tapas.TapasAuctionHouseApplicationTests,12,12,6.0
10,20240115094455364,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.formats.AssignedTaskToExecutorJsonRepresentation,12,12,16.0
3,20240115090958649,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.formats.ExecutorJsonRepresentation,12,12,14.0
6,20240115094356843,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebController,1.0,12,36.0
3,20240115093815037,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebControllerTest,5.0,12,412
10,20240115093007056,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.web.ReceiveExecutorFromExecutorPoolWebController,12,12,23.0
10,20240115094908495,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.out.formats.TaskEventJsonRepresentation,12,12,112
4,20240115092529742,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.out.web.PublishNewExecutorAvailableEventWebAdapter,12,12,31.0
8,20240115095605667,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,37.0
6,20240115093906942,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.in.AddExecutorToExecutorListCommand,12,12,17.0
11,20240115092130645,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.in.AssignedTaskToExecutorCommand,12,12,15.0
3,20240115093900933,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.NewExecutorAvailableEvent,12,12,8.0
7,20240115091807181,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,6.0
13,20240115090525849,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AddExecutorToExecutorListService,12,12,212
3,20240115091659923,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
3,20240115093800085,ch.unisg.tapasexecutorcalculator.executorcalculator.domain.Executor,1.0,12,42.0
9,20240115095146049,ch.unisg.tapasexecutorcalculator.executorcalculator.domain.ExecutorList,12,12,24.0
9,20240115094848342,ch.unisg.tapasexecutorcalculator.executorcalculator.domain.Task,12,12,32.0
6,20240115093949594,ch.unisg.tapasexecutorcalculator.TapasExecutorCalculatorApplication,12,12,6.0
15,20240115090241706,ch.unisg.tapasexecutorcalculator.TapasExecutorPrinterApplicationTests,12,12,6.0
2,20240115091623644,ch.unisg.tapasexecutorpool.executorpool.adapter.in.formats.ExecutorJsonRepresentation,1.0,12,312
12,20240115094229086,ch.unisg.tapasexecutorpool.executorpool.adapter.in.formats.ExecutorTypeJsonRepresentation,1.0,12,9.0
10,20240115093357806,ch.unisg.tapasexecutorpool.executorpool.adapter.in.formats.RetrieveExecutorByTypeJsonRepresentation,12,12,26.0
13,20240115095039418,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.AddNewExecutorToExecutorPoolWebController,1.0,12,32.0
15,20240115090251600,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.AddNewExecutorToExecutorPoolWebControllerTest,4.0,12,36.0
15,20240115094023655,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.DeleteExecutorFromExecutorPoolWebController,2.0,12,23.0
7,20240115093004579,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.RetrieveExecutorById,12,12,19.0
8,20240115094449399,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.RetrieveExecutorByTypeWebController,1.0,12,28.0
8,20240115090647972,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.ExecutorMapper,12,12,18.0
10,20240115095331481,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.ExecutorPersistenceAdapter,2.0,12,47.0
11,20240115091532921,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.ExecutorPersistenceAdapterTest,2.0,12,47.0
3,20240115093445515,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.MongoExecutorDocument,12,12,19.0
7,20240115094204533,ch.unisg.tapasexecutorpool.executorpool.adapter.out.web.PublishExecutorDeletedWebAdapter,2.0,12,412
10,20240115091853178,ch.unisg.tapasexecutorpool.executorpool.AddNewExecutorToExecutorPoolSystemTest,1.0,12,39.0
5,20240115092708246,ch.unisg.tapasexecutorpool.executorpool.application.port.in.AddNewExecutorToExecutorPoolCommand,12,12,17.0
7,20240115091945803,ch.unisg.tapasexecutorpool.executorpool.application.port.in.DeleteExecutorFromExecutorPoolQuery,12,12,8.0
2,20240115092642293,ch.unisg.tapasexecutorpool.executorpool.application.port.in.RetrieveExecutorByIdQuery,12,12,7.0
4,20240115094859275,ch.unisg.tapasexecutorpool.executorpool.application.port.in.RetrieveExecutorByTypeQuery,12,12,8.0
4,20240115092454974,ch.unisg.tapasexecutorpool.executorpool.application.service.AddNewExecutorToExecutorPoolService,12,12,33.0
11,20240115092601845,ch.unisg.tapasexecutorpool.executorpool.application.service.DeleteExecutorFromExecutorPoolService,12,12,23.0
6,20240115091110303,ch.unisg.tapasexecutorpool.executorpool.application.service.RetrieveExecutorByIdService,12,12,22.0
13,20240115090022585,ch.unisg.tapasexecutorpool.executorpool.application.service.RetrieveExecutorByTypeService,12,12,15.0
4,20240115090433111,ch.unisg.tapasexecutorpool.executorpool.application.service.RetrieveExecutorByTypeServiceTest,4.0,12,41.0
10,20240115092651074,ch.unisg.tapasexecutorpool.executorpool.DependencyRuleTest,12,12,24.0
10,20240115095859209,ch.unisg.tapasexecutorpool.executorpool.domain.Executor,12,12,58.0
7,20240115094704040,ch.unisg.tapasexecutorpool.executorpool.domain.ExecutorNotFoundError,12,12,1.0
5,20240115094042858,ch.unisg.tapasexecutorpool.executorpool.domain.ExecutorPool,12,12,54.0
2,20240115091520961,ch.unisg.tapasexecutorpool.executorpool.domain.ExecutorTest,9.0,12,29.0
5,20240115094602205,ch.unisg.tapasexecutorpool.TapasExecutorPoolApplication,12,12,7.0
8,20240115090611010,ch.unisg.tapasexecutorpool.TapasExecutorPoolApplicationTests,12,12,6.0
11,20240115093055423,ch.unisg.tapasexecutorprinter.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebControllerTest,5.0,12,412
10,20240115090947963,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.formats.AssignedTaskToExecutorJsonRepresentation,12,12,16.0
9,20240115095816553,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.formats.ExecutorJsonRepresentation,12,12,14.0
3,20240115092802522,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.web.ReceiveAssignedTaskToExecutorWebController,1.0,12,36.0
3,20240115090730715,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.web.ReceiveExecutorFromExecutorPoolWebController,12,12,23.0
4,20240115095858654,ch.unisg.tapasexecutorprinter.executorprinter.adapter.out.formats.TaskEventJsonRepresentation,12,12,112
2,20240115091224241,ch.unisg.tapasexecutorprinter.executorprinter.adapter.out.web.PublishNewExecutorAvailableEventWebAdapter,12,12,31.0
3,20240115092217893,ch.unisg.tapasexecutorprinter.executorprinter.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,37.0
12,20240115093943263,ch.unisg.tapasexecutorprinter.executorprinter.application.port.in.AddExecutorToExecutorListCommand,12,12,17.0
14,20240115091123423,ch.unisg.tapasexecutorprinter.executorprinter.application.port.in.AssignedTaskToExecutorCommand,12,12,15.0
6,20240115091447195,ch.unisg.tapasexecutorprinter.executorprinter.application.port.out.NewExecutorAvailableEvent,12,12,8.0
7,20240115095253351,ch.unisg.tapasexecutorprinter.executorprinter.application.port.out.TaskUpdatedEvent,12,12,6.0
3,20240115090745009,ch.unisg.tapasexecutorprinter.executorprinter.application.service.AddExecutorToExecutorListService,12,12,212
12,20240115094512322,ch.unisg.tapasexecutorprinter.executorprinter.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115090818007,ch.unisg.tapasexecutorprinter.executorprinter.domain.Executor,1.0,12,38.0
4,20240115095122341,ch.unisg.tapasexecutorprinter.executorprinter.domain.ExecutorList,12,12,24.0
15,20240115092025873,ch.unisg.tapasexecutorprinter.executorprinter.domain.Task,12,12,32.0
2,20240115095901696,ch.unisg.tapasexecutorprinter.TapasExecutorPrinterApplication,12,12,6.0
3,20240115090825616,ch.unisg.tapasexecutorprinter.TapasExecutorPrinterApplicationTests,12,12,6.0
10,20240115091028274,ch.unisg.tapasexecutorweatherman.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebControllerTest,5.0,12,412
8,20240115092753041,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.in.formats.AssignedTaskToExecutorJsonRepresentation,12,12,16.0
12,20240115090243476,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.in.web.ReceiveAssignedTaskToExecutorWebController,1.0,12,36.0
2,20240115091311108,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.out.formats.TaskEventJsonRepresentation,12,12,112
10,20240115095346060,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,37.0
11,20240115091513236,ch.unisg.tapasexecutorweatherman.executorweatherman.application.port.in.AssignedTaskToExecutorCommand,12,12,15.0
5,20240115092109796,ch.unisg.tapasexecutorweatherman.executorweatherman.application.port.out.TaskUpdatedEvent,12,12,6.0
2,20240115095238623,ch.unisg.tapasexecutorweatherman.executorweatherman.application.service.AssignedTaskToExecutorService,6.0,12,38.0
15,20240115094316487,ch.unisg.tapasexecutorweatherman.executorweatherman.domain.Executor,8.0,12,612
7,20240115092243832,ch.unisg.tapasexecutorweatherman.executorweatherman.domain.Task,12,12,32.0
2,20240115090338190,ch.unisg.tapasexecutorweatherman.TapasExecutorPrinterApplicationTests,12,12,6.0
13,20240115091325546,ch.unisg.tapasexecutorweatherman.TapasExecutorWeathermanApplication,12,12,6.0
15,20240115091916340,ch.unisg.tapasroster.common.SelfValidating,4.0,4.0,17.0
9,20240115095143400,ch.unisg.tapasroster.roster.adapter.in.formats.AssignmentsJsonRepresentation,7.0,12,45.0
4,20240115094856931,ch.unisg.tapasroster.roster.adapter.in.formats.ExecutorJsonRepresentation,12,12,212
12,20240115090934393,ch.unisg.tapasroster.roster.adapter.in.formats.TaskEventJsonRepresentation,12,12,112
2,20240115092116623,ch.unisg.tapasroster.roster.adapter.in.formats.TaskJsonRepresentation,12,12,23.0
8,20240115095135950,ch.unisg.tapasroster.roster.adapter.in.messaging.http.TaskEventDispatcher,12,12,26.0
9,20240115090113408,ch.unisg.tapasroster.roster.adapter.in.web.ReceiveAvailableExecutorWebController,1.0,12,32.0
3,20240115092919031,ch.unisg.tapasroster.roster.adapter.in.web.ReceiveTaskFromTastListWebController,1.0,12,34.0
5,20240115090759109,ch.unisg.tapasroster.roster.adapter.in.web.RetrieveAllAssignmentsWebController,12,12,19.0
13,20240115090449845,ch.unisg.tapasroster.roster.adapter.out.formats.AuctionJsonRepresentation,12,12,22.0
9,20240115091803415,ch.unisg.tapasroster.roster.adapter.out.formats.ExecutorJsonRepresentation,12,12,18.0
11,20240115090728015,ch.unisg.tapasroster.roster.adapter.out.formats.FindExecutorByTypeRequestJsonRepresentation,1.0,12,9.0
4,20240115094042218,ch.unisg.tapasroster.roster.adapter.out.persistence.mongodb.AssignmentMapper,12,12,37.0
8,20240115094303336,ch.unisg.tapasroster.roster.adapter.out.persistence.mongodb.AssignmentPersistenceAdapter,12,12,31.0
12,20240115090340968,ch.unisg.tapasroster.roster.adapter.out.persistence.mongodb.MongoAssignmentDocument,12,12,38.0
3,20240115092825002,ch.unisg.tapasroster.roster.adapter.out.web.FindExecutorByTypeWebAdapter,16.0,12,61.0
8,20240115095833536,ch.unisg.tapasroster.roster.adapter.out.web.LaunchAuctionWebAdapter,12,12,37.0
4,20240115093522183,ch.unisg.tapasroster.roster.adapter.out.web.PublishTaskAssignedToExecutorEventWebAdapter,12,12,31.0
15,20240115092952170,ch.unisg.tapasroster.roster.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,38.0
15,20240115090921607,ch.unisg.tapasroster.roster.application.port.in.AddExecutorToAvailableExecutorsCommand,12,12,17.0
8,20240115094629812,ch.unisg.tapasroster.roster.application.port.in.AddTaskToAssignmentsCommand,12,12,8.0
11,20240115093308456,ch.unisg.tapasroster.roster.application.port.in.AssignTaskToExecutorCommand,12,12,8.0
15,20240115092716885,ch.unisg.tapasroster.roster.application.port.in.TaskEvent,12,12,9.0
6,20240115094204142,ch.unisg.tapasroster.roster.application.port.out.TaskAssignedToExecutorEvent,12,12,19.0
15,20240115094105107,ch.unisg.tapasroster.roster.application.port.out.TaskUpdatedEvent,12,12,6.0
14,20240115091837500,ch.unisg.tapasroster.roster.application.service.AddExecutorToAvailableExecutorsService,12,12,16.0
11,20240115094441220,ch.unisg.tapasroster.roster.application.service.AddTaskToAssignmentsService,12,12,24.0
5,20240115090500791,ch.unisg.tapasroster.roster.application.service.AssignTaskToExecutorService,5.0,12,37.0
3,20240115092419145,ch.unisg.tapasroster.roster.application.service.GetAllAssignmentsService,12,12,12.0
13,20240115092959365,ch.unisg.tapasroster.roster.application.service.TaskEventHandlerService,2.0,12,44.0
11,20240115091845388,ch.unisg.tapasroster.roster.AssignTaskToExecutorSystemTest,1.0,12,44.0
10,20240115095240808,ch.unisg.tapasroster.roster.DependencyRuleTest,12,12,23.0
13,20240115094237987,ch.unisg.tapasroster.roster.domain.Assignment,2.0,12,79.0
5,20240115094322033,ch.unisg.tapasroster.roster.domain.AssignmentList,12,12,28.0
14,20240115091031455,ch.unisg.tapasroster.roster.domain.AssignmentNotFoundError,12,12,2.0
11,20240115091125313,ch.unisg.tapasroster.roster.domain.Executor,12,12,24.0
14,20240115094746334,ch.unisg.tapasroster.roster.domain.ExecutorList,12,12,25.0
3,20240115093119729,ch.unisg.tapasroster.roster.domain.Task,12,12,24.0
9,20240115094715160,ch.unisg.tapasroster.TapasRosterApplication,12,12,6.0
11,20240115093741894,ch.unisg.tapasroster.TapasRosterApplicationTests,12,12,6.0
9,20240115094928493,ch.unisg.tapastasks.common.SelfValidating,4.0,4.0,17.0
9,20240115093222854,ch.unisg.tapastasks.TapasTasksApplication,12,12,8.0
3,20240115093250981,ch.unisg.tapastasks.TapasTasksApplicationTests,12,12,6.0
12,20240115091728799,ch.unisg.tapastasks.tasks.adapter.in.formats.StatusJsonRepresentation,13.0,11.0,31.0
2,20240115092216838,ch.unisg.tapastasks.tasks.adapter.in.formats.TaskJsonPatchRepresentation,28.0,28.0,78.0
5,20240115094938961,ch.unisg.tapastasks.tasks.adapter.in.formats.TaskJsonRepresentation,53.0,33.0,117.0
12,20240115092354556,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskAssignedEventListenerHttpAdapter,15.0,15.0,26.0
10,20240115091526531,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskEventHttpDispatcher,34.0,26.0,74.0
14,20240115093026773,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskEventListener,13.0,13.0,16.0
9,20240115090115568,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskExecutedEventListenerHttpAdapter,14.0,14.0,27.0
12,20240115094237714,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskStartedEventListenerHttpAdapter,13.0,13.0,24.0
5,20240115090457557,ch.unisg.tapastasks.tasks.adapter.in.messaging.UnknownEventException,12,12,1.0
14,20240115093855072,ch.unisg.tapastasks.tasks.adapter.in.web.AddNewTaskToTaskListWebController,19.0,9.0,46.0
9,20240115091119912,ch.unisg.tapastasks.tasks.adapter.in.web.AddNewTaskToTaskListWebControllerTest,12,12,35.0
12,20240115091611016,ch.unisg.tapastasks.tasks.adapter.in.web.CheckStatusOfTaskWebController,15.0,14.0,37.0
2,20240115092722044,ch.unisg.tapastasks.tasks.adapter.in.web.DeleteTaskFromTaskListWebController,2.0,12,23.0
4,20240115093456845,ch.unisg.tapastasks.tasks.adapter.in.web.RetrieveTaskFromTaskListWebController,15.0,14.0,35.0
3,20240115095704722,ch.unisg.tapastasks.tasks.adapter.in.web.RetrieveTasksByStatusWebController,5.0,5.0,25.0
11,20240115090257281,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.MongoTaskDocument,12,12,26.0
12,20240115092932931,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.TaskMapper,12,12,412
8,20240115093746768,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.TaskPersistenceAdapter,2.0,12,54.0
2,20240115093909913,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.TaskPersistenceAdapterTest,12,12,612
9,20240115090624407,ch.unisg.tapastasks.tasks.adapter.out.web.PublishDelegatedTaskExecutedEventWebAdapter,12,12,26.0
3,20240115095438632,ch.unisg.tapastasks.tasks.adapter.out.web.PublishNewTaskAddedEventWebAdapter,4.0,12,35.0
9,20240115095913326,ch.unisg.tapastasks.tasks.AddNewTaskToTaskListSystemTest,12,12,39.0
11,20240115091032818,ch.unisg.tapastasks.tasks.application.handler.TaskAssignedHandler,12,12,16.0
2,20240115095230742,ch.unisg.tapastasks.tasks.application.handler.TaskExecutedHandler,1.0,12,26.0
13,20240115092253173,ch.unisg.tapastasks.tasks.application.handler.TaskStartedHandler,12,12,16.0
3,20240115092626638,ch.unisg.tapastasks.tasks.application.port.in.AddNewTaskToTaskListCommand,12,12,19.0
7,20240115095906921,ch.unisg.tapastasks.tasks.application.port.in.CheckStatusOfTaskQuery,12,12,9.0
3,20240115091947559,ch.unisg.tapastasks.tasks.application.port.in.DeleteTaskFromTaskListQuery,12,12,9.0
14,20240115094941509,ch.unisg.tapastasks.tasks.application.port.in.RetrieveTaskFromTaskListQuery,12,12,9.0
8,20240115094125480,ch.unisg.tapastasks.tasks.application.port.in.RetrieveTasksByStatusQuery,12,12,9.0
11,20240115094431202,ch.unisg.tapastasks.tasks.application.port.in.TaskAssignedEvent,12,12,12.0
10,20240115092919314,ch.unisg.tapastasks.tasks.application.port.in.TaskExecutedEvent,12,12,15.0
13,20240115093002648,ch.unisg.tapastasks.tasks.application.port.in.TaskStartedEvent,12,12,12.0
6,20240115091506964,ch.unisg.tapastasks.tasks.application.port.out.DelegatedTaskExecutedEvent,12,12,112
14,20240115090313027,ch.unisg.tapastasks.tasks.application.port.out.NewTaskAddedEvent,12,12,12.0
13,20240115091242332,ch.unisg.tapastasks.tasks.application.service.AddNewTaskToTaskListService,5.0,12,39.0
8,20240115093848198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115093948198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094048198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094148198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094248198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094348198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094448198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094548198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094648198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094748198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094848198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115094948198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115095048198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
8,20240115095148198,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
50,20240115091619609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,32.0
50,20240115091719609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,24.0
50,20240115091819609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,11.0
50,20240115091919609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,15.0
50,20240115092019609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,33.0
50,20240115092119609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,31.0
50,20240115092219609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,21.0
50,20240115092319609,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,16.0
