participant,Fixation Start,Fixation End,Fixation Duration,tabName_element,Timestamp,tabName,element,TaskId
2,2418212.217,2419095.441,883.224,model-g3.bpmn;next-button-area-in-questionID_9,2418832.957,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2445680.088,model-g3.bpmn,Process_1vj4efq,5.0
2,,,,model-g3.bpmn;Activity_1vp2jla,2445738.397,model-g3.bpmn,Activity_1vp2jla,5.0
2,,,,model-g3.bpmn;Activity_1vp2jla,2445780.052,model-g3.bpmn,Activity_1vp2jla,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2445846.736,model-g3.bpmn,Process_1vj4efq,5.0
2,,,,model-g3.bpmn;Activity_1vp2jla,2445896.698,model-g3.bpmn,Activity_1vp2jla,5.0
2,,,,model-g3.bpmn;Activity_1vp2jla,2445938.394,model-g3.bpmn,Activity_1vp2jla,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2445980.059,model-g3.bpmn,Process_1vj4efq,5.0
2,,,,model-g3.bpmn;Flow_0v6003e,2446030.025,model-g3.bpmn,Flow_0v6003e,5.0
2,,,,model-g3.bpmn;Activity_1n2gw4r,2446121.675,model-g3.bpmn,Activity_1n2gw4r,5.0
2,,,,model-g3.bpmn;Activity_1n2gw4r,2446138.34,model-g3.bpmn,Activity_1n2gw4r,5.0
2,,,,model-g3.bpmn;Activity_1n2gw4r,2446171.697,model-g3.bpmn,Activity_1n2gw4r,5.0
2,2446184.1955,2446292.504,108.3085,model-g3.bpmn;Activity_1n2gw4r,2446188.374,model-g3.bpmn,Activity_1n2gw4r,5.0
2,,,,model-g3.bpmn;Activity_1n2gw4r,2446296.684,model-g3.bpmn,Activity_1n2gw4r,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2446355.014,model-g3.bpmn,Process_1vj4efq,5.0
2,2446359.1645,2446534.188,175.0235,model-g3.bpmn;Process_1vj4efq,2446363.315,model-g3.bpmn,Process_1vj4efq,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2446538.38,model-g3.bpmn,Process_1vj4efq,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2446571.684,model-g3.bpmn,Process_1vj4efq,5.0
2,2446592.4785,2446725.7855,133.307,model-g3.bpmn;Flow_0v6003e,2446596.637,model-g3.bpmn,Flow_0v6003e,5.0
2,,,,model-g3.bpmn;Activity_1n2gw4r,2446729.957,model-g3.bpmn,Activity_1n2gw4r,5.0
2,2446775.8025,2446842.4595,66.657,model-g3.bpmn;Gateway_13mbez0,2446779.948,model-g3.bpmn,Gateway_13mbez0,5.0
2,,,,model-g3.bpmn;Gateway_13mbez0,2446846.625,model-g3.bpmn,Gateway_13mbez0,5.0
2,2446850.7795,2446934.1005,83.321,model-g3.bpmn;Gateway_13mbez0,2446854.934,model-g3.bpmn,Gateway_13mbez0,5.0
2,,,,model-g3.bpmn;Gateway_13mbez0,2446938.269,model-g3.bpmn,Gateway_13mbez0,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2446954.947,model-g3.bpmn,Process_1vj4efq,5.0
2,2447000.7475,2447209.062,208.3145,model-g3.bpmn;Activity_1ru2k09,2447004.915,model-g3.bpmn,Activity_1ru2k09,5.0
2,,,,model-g3.bpmn;Activity_0blwcvj,2447213.223,model-g3.bpmn,Activity_0blwcvj,5.0
2,2447275.731,2447392.385,116.654,model-g3.bpmn;Activity_0blwcvj,2447279.885,model-g3.bpmn,Activity_0blwcvj,5.0
2,,,,model-g3.bpmn;Activity_0blwcvj,2447396.564,model-g3.bpmn,Activity_0blwcvj,5.0
2,2447425.7165,2447542.3555,116.639,model-g3.bpmn;Process_1vj4efq,2447429.899,model-g3.bpmn,Process_1vj4efq,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2447546.522,model-g3.bpmn,Process_1vj4efq,5.0
2,2447609.029,2447717.3475,108.3185,model-g3.bpmn;answer_area_for_questionID_9,2447613.18,model-g3.bpmn,answer_area_for_questionID_9,5.0
2,,,,model-g3.bpmn;answer_area_for_questionID_9,2447721.501,model-g3.bpmn,answer_area_for_questionID_9,5.0
2,2447775.69,2448000.6595,224.9695,model-g3.bpmn;option-answer-for-questionID_9_option_I don't know,2447779.857,model-g3.bpmn,option-answer-for-questionID_9_option_I don't know,5.0
2,,,,model-g3.bpmn;answer_area_for_questionID_9,2448004.838,model-g3.bpmn,answer_area_for_questionID_9,5.0
2,2448025.6735,2448208.9495,183.276,model-g3.bpmn;option-answer-for-questionID_9_option_No,2448029.841,model-g3.bpmn,option-answer-for-questionID_9_option_No,5.0
2,,,,model-g3.bpmn;option-answer-for-questionID_9_option_Yes,2448213.115,model-g3.bpmn,option-answer-for-questionID_9_option_Yes,5.0
2,2448250.619,2449142.3115,891.6925,model-g3.bpmn;option-answer-for-questionID_9_option_Yes,2448254.777,model-g3.bpmn,option-answer-for-questionID_9_option_Yes,5.0
2,,,,model-g3.bpmn;option-answer-for-questionID_9_option_Yes,2449146.496,model-g3.bpmn,option-answer-for-questionID_9_option_Yes,5.0
2,,,,model-g3.bpmn;answer_area_for_questionID_9,2449213.037,model-g3.bpmn,answer_area_for_questionID_9,5.0
2,2449250.532,2449467.1635,216.6315,model-g3.bpmn;next-button-area-in-questionID_9,2449254.699,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,,,,model-g3.bpmn;next-button-area-in-questionID_9,2449471.332,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,2449483.8325,2449750.481,266.6485,model-g3.bpmn;next-button-area-in-questionID_9,2449488.01,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,,,,model-g3.bpmn;next-button-area-in-questionID_9,2449754.619,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,2449758.7885,2449942.1065,183.318,model-g3.bpmn;next-button-area-in-questionID_9,2449771.296,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,,,,model-g3.bpmn;next-button-area-in-questionID_9,2449946.265,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,2449967.1305,2450133.7425,166.612,model-g3.bpmn;next-button-area-in-questionID_9,2449971.305,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,,,,model-g3.bpmn;Process_1vj4efq,2450137.91,model-g3.bpmn,Process_1vj4efq,5.0
2,2450192.085,2450800.403,608.318,model-g3.bpmn;Process_1vj4efq,2450196.235,model-g3.bpmn,Process_1vj4efq,5.0
2,3431099.6475,3431524.6295,424.982,model-g3.bpmn;Process_1vj4efq,3431303.821,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;nan,3431528.797,model-g3.bpmn,,4.0
2,3431574.5945,3431807.904,233.3095,model-g3.bpmn;title-for-questionID_7,3431578.762,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3431812.069,model-g3.bpmn,title-for-questionID_7,4.0
2,3431866.242,3432116.24,249.998,model-g3.bpmn;title-for-questionID_7,3431870.395,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3432120.412,model-g3.bpmn,title-for-questionID_7,4.0
2,3432166.2115,3432424.5055,258.294,model-g3.bpmn;title-for-questionID_7,3432170.363,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3432428.674,model-g3.bpmn,title-for-questionID_7,4.0
2,3432432.852,3432507.8435,74.9915,model-g3.bpmn;title-for-questionID_7,3432437.03,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3432511.993,model-g3.bpmn,title-for-questionID_7,4.0
2,3432524.5195,3432599.5,74.9805,model-g3.bpmn;title-for-questionID_7,3432528.684,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;nan,3432603.683,model-g3.bpmn,,4.0
2,3432649.55,3432941.166,291.616,model-g3.bpmn;nan,3432653.675,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3432945.34,model-g3.bpmn,,4.0
2,3432982.8215,3433082.7805,99.959,model-g3.bpmn;title-for-questionID_7,3432986.969,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3433086.933,model-g3.bpmn,title-for-questionID_7,4.0
2,3433116.124,3433399.4385,283.3145,model-g3.bpmn;title-for-questionID_7,3433120.292,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3433403.566,model-g3.bpmn,title-for-questionID_7,4.0
2,3433441.0725,3433582.7275,141.655,model-g3.bpmn;title-for-questionID_7,3433445.224,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3433586.907,model-g3.bpmn,title-for-questionID_7,4.0
2,3433599.4045,3433899.379,299.9745,model-g3.bpmn;title-for-questionID_7,3433603.572,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3433903.55,model-g3.bpmn,title-for-questionID_7,4.0
2,3433932.7035,3434090.9885,158.285,model-g3.bpmn;title-for-questionID_7,3433936.867,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;nan,3434095.153,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3434120.183,model-g3.bpmn,,4.0
2,3434140.997,3434257.652,116.655,model-g3.bpmn;title-for-questionID_7,3434145.178,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;nan,3434261.834,model-g3.bpmn,,4.0
2,3434290.9825,3434749.2675,458.285,model-g3.bpmn;title-for-questionID_7,3434295.164,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_No,3434753.449,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3434778.446,model-g3.bpmn,title-for-questionID_7,4.0
2,3434824.2625,3435099.2335,274.971,model-g3.bpmn;title-for-questionID_7,3434828.41,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3435103.38,model-g3.bpmn,title-for-questionID_7,4.0
2,3435107.5655,3435249.2115,141.646,model-g3.bpmn;title-for-questionID_7,3435111.751,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3435253.392,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3435278.391,model-g3.bpmn,title-for-questionID_7,4.0
2,3435324.1905,3435599.175,274.9845,model-g3.bpmn;title-for-questionID_7,3435328.356,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3435603.325,model-g3.bpmn,title-for-questionID_7,4.0
2,3435632.5205,3435707.4955,74.975,model-g3.bpmn;title-for-questionID_7,3435636.689,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_I don't know,3435711.648,model-g3.bpmn,option-answer-for-questionID_7_option_I don't know,4.0
2,3435715.8175,3435799.152,83.3345,model-g3.bpmn;option-answer-for-questionID_7_option_I don't know,3435736.661,model-g3.bpmn,option-answer-for-questionID_7_option_I don't know,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3435803.333,model-g3.bpmn,title-for-questionID_7,4.0
2,3435840.802,3436049.125,208.323,model-g3.bpmn;title-for-questionID_7,3435844.967,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;nan,3436053.276,model-g3.bpmn,,4.0
2,3436090.788,3436415.8025,325.0145,model-g3.bpmn;title-for-questionID_7,3436094.967,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3436419.992,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3436461.575,model-g3.bpmn,title-for-questionID_7,4.0
2,3436474.0835,3437015.688,541.6045,model-g3.bpmn;nan,3436486.637,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3437019.849,model-g3.bpmn,title-for-questionID_7,4.0
2,3437057.351,3437232.3325,174.9815,model-g3.bpmn;nan,3437061.504,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3437236.514,model-g3.bpmn,,4.0
2,3437257.3515,3437432.3135,174.962,model-g3.bpmn;nan,3437261.524,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3437436.487,model-g3.bpmn,,4.0
2,3437457.3245,3437657.273,199.9485,model-g3.bpmn;title-for-questionID_7,3437461.491,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;nan,3437661.44,model-g3.bpmn,,4.0
2,3437690.62,3437790.6555,100.0355,model-g3.bpmn;nan,3437694.773,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3437794.85,model-g3.bpmn,,4.0
2,3437823.933,3438007.2565,183.3235,model-g3.bpmn;nan,3437828.085,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3438011.446,model-g3.bpmn,Process_1vj4efq,4.0
2,3438065.592,3438198.91,133.318,model-g3.bpmn;Process_1vj4efq,3438069.756,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3438203.075,model-g3.bpmn,Activity_1s6i798,4.0
2,3438215.568,3438357.199,141.631,model-g3.bpmn;Activity_1s6i798,3438219.71,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3438361.369,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3438394.716,model-g3.bpmn,Process_1vj4efq,4.0
2,3438423.8545,3438573.849,149.9945,model-g3.bpmn;Activity_09ohgt5,3438428.02,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_17gtz4l,3438586.374,model-g3.bpmn,Activity_17gtz4l,4.0
2,3438607.196,3438723.823,116.627,model-g3.bpmn;Activity_17gtz4l,3438611.374,model-g3.bpmn,Activity_17gtz4l,4.0
2,,,,model-g3.bpmn;Activity_0blwcvj,3438727.988,model-g3.bpmn,Activity_0blwcvj,4.0
2,3438823.8335,3438990.505,166.6715,model-g3.bpmn;Activity_0blwcvj,3438828.017,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3438994.661,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3439061.291,model-g3.bpmn,Activity_1ru2k09,4.0
2,3439065.4545,3439182.1255,116.671,model-g3.bpmn;Activity_1ru2k09,3439069.618,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3439186.311,model-g3.bpmn,Activity_07i7xot,4.0
2,3439240.4515,3439332.1205,91.669,model-g3.bpmn;Activity_07i7xot,3439244.633,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3439336.288,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3439386.335,model-g3.bpmn,Process_1vj4efq,4.0
2,3439415.482,3439573.7415,158.2595,model-g3.bpmn;Process_1vj4efq,3439436.306,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_0blwcvj,3439577.904,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Activity_0blwcvj,3439644.582,model-g3.bpmn,Activity_0blwcvj,4.0
2,3439657.057,3439757.106,100.049,model-g3.bpmn;Activity_0blwcvj,3439661.225,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Gateway_00v61zr,3439761.29,model-g3.bpmn,Gateway_00v61zr,4.0
2,,,,model-g3.bpmn;Gateway_00v61zr,3439836.234,model-g3.bpmn,Gateway_00v61zr,4.0
2,3439848.701,3439932.039,83.338,model-g3.bpmn;Gateway_00v61zr,3439852.867,model-g3.bpmn,Gateway_00v61zr,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3439936.219,model-g3.bpmn,Activity_1s6i798,4.0
2,3439965.384,3440132.004,166.62,model-g3.bpmn;Activity_1s6i798,3439969.55,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3440136.17,model-g3.bpmn,Process_1vj4efq,4.0
2,3440207.0375,3440373.6715,166.634,model-g3.bpmn;Process_1vj4efq,3440211.162,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3440377.836,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440419.51,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440461.139,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440486.167,model-g3.bpmn,Activity_09ohgt5,4.0
2,3440498.6535,3440631.978,133.3245,model-g3.bpmn;Activity_09ohgt5,3440502.829,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440636.145,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_17gtz4l,3440669.462,model-g3.bpmn,Activity_17gtz4l,4.0
2,3440682.014,3440823.6185,141.6045,model-g3.bpmn;Activity_17gtz4l,3440686.218,model-g3.bpmn,Activity_17gtz4l,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3440827.795,model-g3.bpmn,Process_1vj4efq,4.0
2,3440881.9235,3441006.9415,125.018,model-g3.bpmn;Activity_1ej1zwa,3440886.089,model-g3.bpmn,Activity_1ej1zwa,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3441011.108,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441127.731,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441152.757,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441211.096,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441277.714,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441361.038,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441469.393,model-g3.bpmn,Activity_07i7xot,4.0
2,3441473.5425,3441565.226,91.6835,model-g3.bpmn;Activity_07i7xot,3441477.692,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441569.401,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441586.042,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441636.036,model-g3.bpmn,Activity_07i7xot,4.0
2,3441656.8565,3441931.847,274.9905,model-g3.bpmn;Activity_07i7xot,3441661.007,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441936.015,model-g3.bpmn,Activity_07i7xot,4.0
2,3441948.498,3442365.152,416.654,model-g3.bpmn;Activity_07i7xot,3441952.657,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3442369.298,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3442435.95,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Flow_1bbc1lt,3442494.306,model-g3.bpmn,Flow_1bbc1lt,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442535.944,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442569.274,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Gateway_0o2dbwg,3442585.906,model-g3.bpmn,Gateway_0o2dbwg,4.0
2,,,,model-g3.bpmn;Flow_1ghrw1b,3442652.605,model-g3.bpmn,Flow_1ghrw1b,4.0
2,,,,model-g3.bpmn;Gateway_0o2dbwg,3442677.579,model-g3.bpmn,Gateway_0o2dbwg,4.0
2,,,,model-g3.bpmn;Flow_1ghrw1b,3442744.224,model-g3.bpmn,Flow_1ghrw1b,4.0
2,,,,model-g3.bpmn;Activity_0blwcvj,3442769.249,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442835.916,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442919.238,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3442960.892,model-g3.bpmn,Activity_1s6i798,4.0
2,3442990.0485,3443165.043,174.9945,model-g3.bpmn;Process_1vj4efq,3442994.208,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443169.208,model-g3.bpmn,Process_1vj4efq,4.0
2,3443198.3565,3443273.334,74.9775,model-g3.bpmn;Process_1vj4efq,3443202.535,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443277.499,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443310.828,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443377.518,model-g3.bpmn,Process_1vj4efq,4.0
2,3443423.333,3443506.654,83.321,model-g3.bpmn;Activity_1s6i798,3443427.483,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3443510.834,model-g3.bpmn,Activity_1s6i798,4.0
2,3443515.003,3443598.33,83.327,model-g3.bpmn;Activity_1s6i798,3443519.172,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443644.131,model-g3.bpmn,Process_1vj4efq,4.0
2,3443689.9555,3443756.6355,66.68,model-g3.bpmn;Activity_0blwcvj,3443694.123,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443760.809,model-g3.bpmn,Process_1vj4efq,4.0
2,3443773.288,3443889.9525,116.6645,model-g3.bpmn;Process_1vj4efq,3443777.459,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443894.14,model-g3.bpmn,Process_1vj4efq,4.0
2,3443914.947,3444156.605,241.658,model-g3.bpmn;Process_1vj4efq,3443919.101,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3444160.788,model-g3.bpmn,Process_1vj4efq,4.0
2,3444198.235,3444414.9085,216.6735,model-g3.bpmn;Gateway_13mbez0,3444202.399,model-g3.bpmn,Gateway_13mbez0,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3444419.075,model-g3.bpmn,Activity_08021wt,4.0
2,3444464.8965,3444781.552,316.6555,model-g3.bpmn;Gateway_0aumggf,3444477.396,model-g3.bpmn,Gateway_0aumggf,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3444794.113,model-g3.bpmn,Activity_08021wt,4.0
2,3444814.835,3445014.831,199.996,model-g3.bpmn;Activity_08021wt,3444819.004,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445018.988,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445135.7,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445293.949,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445318.984,model-g3.bpmn,Activity_08021wt,4.0
2,3445331.443,3445556.4475,225.0045,model-g3.bpmn;Activity_08021wt,3445335.609,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_01ecpbr,3445560.619,model-g3.bpmn,Activity_01ecpbr,4.0
2,,,,model-g3.bpmn;Activity_01ecpbr,3445660.606,model-g3.bpmn,Activity_01ecpbr,4.0
2,3445664.7745,3445781.418,116.6435,model-g3.bpmn;Activity_01ecpbr,3445668.943,model-g3.bpmn,Activity_01ecpbr,4.0
2,,,,model-g3.bpmn;Activity_01ecpbr,3445785.605,model-g3.bpmn,Activity_01ecpbr,4.0
2,3445823.0585,3445989.7355,166.677,model-g3.bpmn;Activity_01ecpbr,3445827.225,model-g3.bpmn,Activity_01ecpbr,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3445993.902,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446118.893,model-g3.bpmn,title-for-questionID_7,4.0
2,3446123.0635,3446231.347,108.2835,model-g3.bpmn;title-for-questionID_7,3446135.574,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446235.513,model-g3.bpmn,title-for-questionID_7,4.0
2,3446264.6915,3446498.0045,233.313,model-g3.bpmn;title-for-questionID_7,3446268.872,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446502.158,model-g3.bpmn,title-for-questionID_7,4.0
2,3446514.6495,3446689.6455,174.996,model-g3.bpmn;title-for-questionID_7,3446518.816,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446693.797,model-g3.bpmn,title-for-questionID_7,4.0
2,3446722.9885,3447006.2915,283.303,model-g3.bpmn;answer_area_for_questionID_7,3446735.488,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3447010.458,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,3447014.6095,3447197.9245,183.315,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3447018.761,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3447202.104,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,3447222.9485,3447572.903,349.9545,model-g3.bpmn;option-answer-for-questionID_7_option_No,3447227.155,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_No,3447577.066,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,3447614.545,3447697.886,83.341,model-g3.bpmn;answer_area_for_questionID_7,3447618.698,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,,,,model-g3.bpmn;nan,3447702.052,model-g3.bpmn,,4.0
2,3447722.888,3447914.5465,191.6585,model-g3.bpmn;option-answer-for-questionID_7_option_No,3447735.367,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;nan,3447918.698,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3448010.321,model-g3.bpmn,,4.0
2,3448047.847,3448364.4795,316.6325,model-g3.bpmn;option-answer-for-questionID_7_option_No,3448052.014,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_No,3448368.646,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3448393.642,model-g3.bpmn,Process_1vj4efq,4.0
2,3448506.175,3448622.7875,116.6125,model-g3.bpmn;Process_1vj4efq,3448510.383,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3448635.289,model-g3.bpmn,Process_1vj4efq,4.0
